date,year,quarter,month,state_code,state_name,vehicle_category,manufacturer,registrations
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Honda,11709
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Bajaj,6854
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,TVS,4426
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Yamaha,3427
2023-08-01,2023,Q3,8,GJ,Gujarat,2W,Royal Enfield,1904
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Bajaj,2570
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,TVS,1475
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Mahindra,799
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Piaggio,885
2023-08-01,2023,Q3,8,GJ,Gujarat,3W,Force Motors,780
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Maruti Suzuki,6283
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Hyundai,3427
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Tata Motors,2142
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Mahindra,1199
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Honda,1951
2023-08-01,2023,Q3,8,GJ,Gujarat,4W,Toyota,1447
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Hero,14089
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Honda,11709
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Bajaj,6854
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,TVS,4426
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Yamaha,3427
2023-08-01,2023,Q3,8,RJ,Rajasthan,2W,Royal Enfield,1904
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Bajaj,2570
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,TVS,1475
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Mahindra,799
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Piaggio,885
2023-08-01,2023,Q3,8,RJ,Rajasthan,3W,Force Motors,780
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Maruti Suzuki,6283
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Hyundai,3427
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Tata Motors,2142
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Mahindra,1199
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Honda,1951
2023-08-01,2023,Q3,8,RJ,Rajasthan,4W,Toyota,1447
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Hero,14089
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Honda,11709
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Bajaj,6854
2023-08-01,2023,Q3,8,WB,West Bengal,2W,TVS,4426
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Yamaha,3427
2023-08-01,2023,Q3,8,WB,West Bengal,2W,Royal Enfield,1904
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Bajaj,2570
2023-08-01,2023,Q3,8,WB,West Bengal,3W,TVS,1475
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Mahindra,799
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Piaggio,885
2023-08-01,2023,Q3,8,WB,West Bengal,3W,Force Motors,780
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Maruti Suzuki,6283
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Hyundai,3427
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Tata Motors,2142
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Mahindra,1199
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Honda,1951
2023-08-01,2023,Q3,8,WB,West Bengal,4W,Toyota,1447
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Hero,14089
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Honda,11709
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Bajaj,6854
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,TVS,4426
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Yamaha,3427
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,2W,Royal Enfield,1904
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Bajaj,2570
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,TVS,1475
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Mahindra,799
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Piaggio,885
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,3W,Force Motors,780
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Maruti Suzuki,6283
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Hyundai,3427
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Tata Motors,2142
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Mahindra,1199
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Honda,1951
2023-08-01,2023,Q3,8,AP,Andhra Pradesh,4W,Toyota,1447
2023-08-01,2023,Q3,8,TS,Telangana,2W,Hero,14089
2023-08-01,2023,Q3,8,TS,Telangana,2W,Honda,11709
2023-08-01,2023,Q3,8,TS,Telangana,2W,Bajaj,6854
2023-08-01,2023,Q3,8,TS,Telangana,2W,TVS,4426
2023-08-01,2023,Q3,8,TS,Telangana,2W,Yamaha,3427
2023-08-01,2023,Q3,8,TS,Telangana,2W,Royal Enfield,1904
2023-08-01,2023,Q3,8,TS,Telangana,3W,Bajaj,2570
2023-08-01,2023,Q3,8,TS,Telangana,3W,TVS,1475
2023-08-01,2023,Q3,8,TS,Telangana,3W,Mahindra,799
2023-08-01,2023,Q3,8,TS,Telangana,3W,Piaggio,885
2023-08-01,2023,Q3,8,TS,Telangana,3W,Force Motors,780
2023-08-01,2023,Q3,8,TS,Telangana,4W,Maruti Suzuki,6283
2023-08-01,2023,Q3,8,TS,Telangana,4W,Hyundai,3427
2023-08-01,2023,Q3,8,TS,Telangana,4W,Tata Motors,2142
2023-08-01,2023,Q3,8,TS,Telangana,4W,Mahindra,1199
2023-08-01,2023,Q3,8,TS,Telangana,4W,Honda,1951
2023-08-01,2023,Q3,8,TS,Telangana,4W,Toyota,1447
2023-09-01,2023,Q3,9,DL,Delhi,2W,Hero,10819
2023-09-01,2023,Q3,9,DL,Delhi,2W,Honda,9563
2023-09-01,2023,Q3,9,DL,Delhi,2W,Bajaj,7341
2023-09-01,2023,Q3,9,DL,Delhi,2W,TVS,4202
2023-09-01,2023,Q3,9,DL,Delhi,2W,Yamaha,4250
2023-09-01,2023,Q3,9,DL,Delhi,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,DL,Delhi,3W,Bajaj,2753
2023-09-01,2023,Q3,9,DL,Delhi,3W,TVS,1400
2023-09-01,2023,Q3,9,DL,Delhi,3W,Mahindra,1159
2023-09-01,2023,Q3,9,DL,Delhi,3W,Piaggio,811
2023-09-01,2023,Q3,9,DL,Delhi,3W,Force Motors,811
2023-09-01,2023,Q3,9,DL,Delhi,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,DL,Delhi,4W,Hyundai,2801
2023-09-01,2023,Q3,9,DL,Delhi,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,DL,Delhi,4W,Mahindra,1738
2023-09-01,2023,Q3,9,DL,Delhi,4W,Honda,1593
2023-09-01,2023,Q3,9,DL,Delhi,4W,Toyota,1391
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Hero,10819
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Honda,9563
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Bajaj,7341
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,TVS,4202
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Yamaha,4250
2023-09-01,2023,Q3,9,MH,Maharashtra,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Bajaj,2753
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,TVS,1400
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Mahindra,1159
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Piaggio,811
2023-09-01,2023,Q3,9,MH,Maharashtra,3W,Force Motors,811
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Hyundai,2801
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Mahindra,1738
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Honda,1593
2023-09-01,2023,Q3,9,MH,Maharashtra,4W,Toyota,1391
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Hero,10819
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Honda,9563
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Bajaj,7341
2023-09-01,2023,Q3,9,KA,Karnataka,2W,TVS,4202
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Yamaha,4250
2023-09-01,2023,Q3,9,KA,Karnataka,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Bajaj,2753
2023-09-01,2023,Q3,9,KA,Karnataka,3W,TVS,1400
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Mahindra,1159
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Piaggio,811
2023-09-01,2023,Q3,9,KA,Karnataka,3W,Force Motors,811
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Hyundai,2801
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Mahindra,1738
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Honda,1593
2023-09-01,2023,Q3,9,KA,Karnataka,4W,Toyota,1391
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Hero,10819
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Honda,9563
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Bajaj,7341
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,TVS,4202
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Yamaha,4250
2023-09-01,2023,Q3,9,TN,Tamil Nadu,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Bajaj,2753
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,TVS,1400
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Mahindra,1159
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Piaggio,811
2023-09-01,2023,Q3,9,TN,Tamil Nadu,3W,Force Motors,811
2023-09-01,2023,Q3,9,TN,Tamil Nadu,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,TN,Tamil Nadu,4W,Hyundai,2801
2023-09-01,2023,Q3,9,TN,Tamil Nadu,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,TN,Tamil Nadu,4W,Mahindra,1738
2023-09-01,2023,Q3,9,TN,Tamil Nadu,4W,Honda,1593
2023-09-01,2023,Q3,9,TN,Tamil Nadu,4W,Toyota,1391
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,2W,Hero,10819
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,2W,Honda,9563
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,2W,Bajaj,7341
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,2W,TVS,4202
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,2W,Yamaha,4250
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,3W,Bajaj,2753
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,3W,TVS,1400
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,3W,Mahindra,1159
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,3W,Piaggio,811
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,3W,Force Motors,811
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,4W,Hyundai,2801
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,4W,Mahindra,1738
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,4W,Honda,1593
2023-09-01,2023,Q3,9,UP,Uttar Pradesh,4W,Toyota,1391
2023-09-01,2023,Q3,9,GJ,Gujarat,2W,Hero,10819
2023-09-01,2023,Q3,9,GJ,Gujarat,2W,Honda,9563
2023-09-01,2023,Q3,9,GJ,Gujarat,2W,Bajaj,7341
2023-09-01,2023,Q3,9,GJ,Gujarat,2W,TVS,4202
2023-09-01,2023,Q3,9,GJ,Gujarat,2W,Yamaha,4250
2023-09-01,2023,Q3,9,GJ,Gujarat,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,GJ,Gujarat,3W,Bajaj,2753
2023-09-01,2023,Q3,9,GJ,Gujarat,3W,TVS,1400
2023-09-01,2023,Q3,9,GJ,Gujarat,3W,Mahindra,1159
2023-09-01,2023,Q3,9,GJ,Gujarat,3W,Piaggio,811
2023-09-01,2023,Q3,9,GJ,Gujarat,3W,Force Motors,811
2023-09-01,2023,Q3,9,GJ,Gujarat,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,GJ,Gujarat,4W,Hyundai,2801
2023-09-01,2023,Q3,9,GJ,Gujarat,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,GJ,Gujarat,4W,Mahindra,1738
2023-09-01,2023,Q3,9,GJ,Gujarat,4W,Honda,1593
2023-09-01,2023,Q3,9,GJ,Gujarat,4W,Toyota,1391
2023-09-01,2023,Q3,9,RJ,Rajasthan,2W,Hero,10819
2023-09-01,2023,Q3,9,RJ,Rajasthan,2W,Honda,9563
2023-09-01,2023,Q3,9,RJ,Rajasthan,2W,Bajaj,7341
2023-09-01,2023,Q3,9,RJ,Rajasthan,2W,TVS,4202
2023-09-01,2023,Q3,9,RJ,Rajasthan,2W,Yamaha,4250
2023-09-01,2023,Q3,9,RJ,Rajasthan,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,RJ,Rajasthan,3W,Bajaj,2753
2023-09-01,2023,Q3,9,RJ,Rajasthan,3W,TVS,1400
2023-09-01,2023,Q3,9,RJ,Rajasthan,3W,Mahindra,1159
2023-09-01,2023,Q3,9,RJ,Rajasthan,3W,Piaggio,811
2023-09-01,2023,Q3,9,RJ,Rajasthan,3W,Force Motors,811
2023-09-01,2023,Q3,9,RJ,Rajasthan,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,RJ,Rajasthan,4W,Hyundai,2801
2023-09-01,2023,Q3,9,RJ,Rajasthan,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,RJ,Rajasthan,4W,Mahindra,1738
2023-09-01,2023,Q3,9,RJ,Rajasthan,4W,Honda,1593
2023-09-01,2023,Q3,9,RJ,Rajasthan,4W,Toyota,1391
2023-09-01,2023,Q3,9,WB,West Bengal,2W,Hero,10819
2023-09-01,2023,Q3,9,WB,West Bengal,2W,Honda,9563
2023-09-01,2023,Q3,9,WB,West Bengal,2W,Bajaj,7341
2023-09-01,2023,Q3,9,WB,West Bengal,2W,TVS,4202
2023-09-01,2023,Q3,9,WB,West Bengal,2W,Yamaha,4250
2023-09-01,2023,Q3,9,WB,West Bengal,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,WB,West Bengal,3W,Bajaj,2753
2023-09-01,2023,Q3,9,WB,West Bengal,3W,TVS,1400
2023-09-01,2023,Q3,9,WB,West Bengal,3W,Mahindra,1159
2023-09-01,2023,Q3,9,WB,West Bengal,3W,Piaggio,811
2023-09-01,2023,Q3,9,WB,West Bengal,3W,Force Motors,811
2023-09-01,2023,Q3,9,WB,West Bengal,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,WB,West Bengal,4W,Hyundai,2801
2023-09-01,2023,Q3,9,WB,West Bengal,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,WB,West Bengal,4W,Mahindra,1738
2023-09-01,2023,Q3,9,WB,West Bengal,4W,Honda,1593
2023-09-01,2023,Q3,9,WB,West Bengal,4W,Toyota,1391
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,2W,Hero,10819
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,2W,Honda,9563
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,2W,Bajaj,7341
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,2W,TVS,4202
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,2W,Yamaha,4250
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,3W,Bajaj,2753
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,3W,TVS,1400
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,3W,Mahindra,1159
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,3W,Piaggio,811
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,3W,Force Motors,811
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,4W,Hyundai,2801
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,4W,Mahindra,1738
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,4W,Honda,1593
2023-09-01,2023,Q3,9,AP,Andhra Pradesh,4W,Toyota,1391
2023-09-01,2023,Q3,9,TS,Telangana,2W,Hero,10819
2023-09-01,2023,Q3,9,TS,Telangana,2W,Honda,9563
2023-09-01,2023,Q3,9,TS,Telangana,2W,Bajaj,7341
2023-09-01,2023,Q3,9,TS,Telangana,2W,TVS,4202
2023-09-01,2023,Q3,9,TS,Telangana,2W,Yamaha,4250
2023-09-01,2023,Q3,9,TS,Telangana,2W,Royal Enfield,1883
2023-09-01,2023,Q3,9,TS,Telangana,3W,Bajaj,2753
2023-09-01,2023,Q3,9,TS,Telangana,3W,TVS,1400
2023-09-01,2023,Q3,9,TS,Telangana,3W,Mahindra,1159
2023-09-01,2023,Q3,9,TS,Telangana,3W,Piaggio,811
2023-09-01,2023,Q3,9,TS,Telangana,3W,Force Motors,811
2023-09-01,2023,Q3,9,TS,Telangana,4W,Maruti Suzuki,3477
2023-09-01,2023,Q3,9,TS,Telangana,4W,Hyundai,2801
2023-09-01,2023,Q3,9,TS,Telangana,4W,Tata Motors,1521
2023-09-01,2023,Q3,9,TS,Telangana,4W,Mahindra,1738
2023-09-01,2023,Q3,9,TS,Telangana,4W,Honda,1593
2023-09-01,2023,Q3,9,TS,Telangana,4W,Toyota,1391
2023-10-01,2023,Q4,10,DL,Delhi,2W,Hero,10976
2023-10-01,2023,Q4,10,DL,Delhi,2W,Honda,8232
2023-10-01,2023,Q4,10,DL,Delhi,2W,Bajaj,4116
2023-10-01,2023,Q4,10,DL,Delhi,2W,TVS,4263
2023-10-01,2023,Q4,10,DL,Delhi,2W,Yamaha,2450
2023-10-01,2023,Q4,10,DL,Delhi,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,DL,Delhi,3W,Bajaj,1543
2023-10-01,2023,Q4,10,DL,Delhi,3W,TVS,1421
2023-10-01,2023,Q4,10,DL,Delhi,3W,Mahindra,823
2023-10-01,2023,Q4,10,DL,Delhi,3W,Piaggio,1205
2023-10-01,2023,Q4,10,DL,Delhi,3W,Force Motors,627
2023-10-01,2023,Q4,10,DL,Delhi,4W,Maruti Suzuki,6468
2023-10-01,2023,Q4,10,DL,Delhi,4W,Hyundai,2940
2023-10-01,2023,Q4,10,DL,Delhi,4W,Tata Motors,2866
2023-10-01,2023,Q4,10,DL,Delhi,4W,Mahindra,1234
2023-10-01,2023,Q4,10,DL,Delhi,4W,Honda,1372
2023-10-01,2023,Q4,10,DL,Delhi,4W,Toyota,1019
2023-10-01,2023,Q4,10,MH,Maharashtra,2W,Hero,10976
2023-10-01,2023,Q4,10,MH,Maharashtra,2W,Honda,8232
2023-10-01,2023,Q4,10,MH,Maharashtra,2W,Bajaj,4116
2023-10-01,2023,Q4,10,MH,Maharashtra,2W,TVS,4263
2023-10-01,2023,Q4,10,MH,Maharashtra,2W,Yamaha,2450
2023-10-01,2023,Q4,10,MH,Maharashtra,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,MH,Maharashtra,3W,Bajaj,1543
2023-10-01,2023,Q4,10,MH,Maharashtra,3W,TVS,1421
2023-10-01,2023,Q4,10,MH,Maharashtra,3W,Mahindra,823
2023-10-01,2023,Q4,10,MH,Maharashtra,3W,Piaggio,1205
2023-10-01,2023,Q4,10,MH,Maharashtra,3W,Force Motors,627
2023-10-01,2023,Q4,10,MH,Maharashtra,4W,Maruti Suzuki,6468
2023-10-01,2023,Q4,10,MH,Maharashtra,4W,Hyundai,2940
2023-10-01,2023,Q4,10,MH,Maharashtra,4W,Tata Motors,2866
2023-10-01,2023,Q4,10,MH,Maharashtra,4W,Mahindra,1234
2023-10-01,2023,Q4,10,MH,Maharashtra,4W,Honda,1372
2023-10-01,2023,Q4,10,MH,Maharashtra,4W,Toyota,1019
2023-10-01,2023,Q4,10,KA,Karnataka,2W,Hero,10976
2023-10-01,2023,Q4,10,KA,Karnataka,2W,Honda,8232
2023-10-01,2023,Q4,10,KA,Karnataka,2W,Bajaj,4116
2023-10-01,2023,Q4,10,KA,Karnataka,2W,TVS,4263
2023-10-01,2023,Q4,10,KA,Karnataka,2W,Yamaha,2450
2023-10-01,2023,Q4,10,KA,Karnataka,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,KA,Karnataka,3W,Bajaj,1543
2023-10-01,2023,Q4,10,KA,Karnataka,3W,TVS,1421
2023-10-01,2023,Q4,10,KA,Karnataka,3W,Mahindra,823
2023-10-01,2023,Q4,10,KA,Karnataka,3W,Piaggio,1205
2023-10-01,2023,Q4,10,KA,Karnataka,3W,Force Motors,627
2023-10-01,2023,Q4,10,KA,Karnataka,4W,Maruti Suzuki,6468
2023-10-01,2023,Q4,10,KA,Karnataka,4W,Hyundai,2940
2023-10-01,2023,Q4,10,KA,Karnataka,4W,Tata Motors,2866
2023-10-01,2023,Q4,10,KA,Karnataka,4W,Mahindra,1234
2023-10-01,2023,Q4,10,KA,Karnataka,4W,Honda,1372
2023-10-01,2023,Q4,10,KA,Karnataka,4W,Toyota,1019
2023-10-01,2023,Q4,10,TN,Tamil Nadu,2W,Hero,10976
2023-10-01,2023,Q4,10,TN,Tamil Nadu,2W,Honda,8232
2023-10-01,2023,Q4,10,TN,Tamil Nadu,2W,Bajaj,4116
2023-10-01,2023,Q4,10,TN,Tamil Nadu,2W,TVS,4263
2023-10-01,2023,Q4,10,TN,Tamil Nadu,2W,Yamaha,2450
2023-10-01,2023,Q4,10,TN,Tamil Nadu,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,TN,Tamil Nadu,3W,Bajaj,1543
2023-10-01,2023,Q4,10,TN,Tamil Nadu,3W,TVS,1421
2023-10-01,2023,Q4,10,TN,Tamil Nadu,3W,Mahindra,823
2023-10-01,2023,Q4,10,TN,Tamil Nadu,3W,Piaggio,1205
2023-10-01,2023,Q4,10,TN,Tamil Nadu,3W,Force Motors,627
2023-10-01,2023,Q4,10,TN,Tamil Nadu,4W,Maruti Suzuki,6468
2023-10-01,2023,Q4,10,TN,Tamil Nadu,4W,Hyundai,2940
2023-10-01,2023,Q4,10,TN,Tamil Nadu,4W,Tata Motors,2866
2023-10-01,2023,Q4,10,TN,Tamil Nadu,4W,Mahindra,1234
2023-10-01,2023,Q4,10,TN,Tamil Nadu,4W,Honda,1372
2023-10-01,2023,Q4,10,TN,Tamil Nadu,4W,Toyota,1019
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,2W,Hero,10976
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,2W,Honda,8232
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,2W,Bajaj,4116
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,2W,TVS,4263
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,2W,Yamaha,2450
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,3W,Bajaj,1543
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,3W,TVS,1421
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,3W,Mahindra,823
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,3W,Piaggio,1205
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,3W,Force Motors,627
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,4W,Maruti Suzuki,6468
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,4W,Hyundai,2940
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,4W,Tata Motors,2866
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,4W,Mahindra,1234
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,4W,Honda,1372
2023-10-01,2023,Q4,10,UP,Uttar Pradesh,4W,Toyota,1019
2023-10-01,2023,Q4,10,GJ,Gujarat,2W,Hero,10976
2023-10-01,2023,Q4,10,GJ,Gujarat,2W,Honda,8232
2023-10-01,2023,Q4,10,GJ,Gujarat,2W,Bajaj,4116
2023-10-01,2023,Q4,10,GJ,Gujarat,2W,TVS,4263
2023-10-01,2023,Q4,10,GJ,Gujarat,2W,Yamaha,2450
2023-10-01,2023,Q4,10,GJ,Gujarat,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,GJ,Gujarat,3W,Bajaj,1543
2023-10-01,2023,Q4,10,GJ,Gujarat,3W,TVS,1421
2023-10-01,2023,Q4,10,GJ,Gujarat,3W,Mahindra,823
2023-10-01,2023,Q4,10,GJ,Gujarat,3W,Piaggio,1205
2023-10-01,2023,Q4,10,GJ,Gujarat,3W,Force Motors,627
2023-10-01,2023,Q4,10,GJ,Gujarat,4W,Maruti Suzuki,6468
2023-10-01,2023,Q4,10,GJ,Gujarat,4W,Hyundai,2940
2023-10-01,2023,Q4,10,GJ,Gujarat,4W,Tata Motors,2866
2023-10-01,2023,Q4,10,GJ,Gujarat,4W,Mahindra,1234
2023-10-01,2023,Q4,10,GJ,Gujarat,4W,Honda,1372
2023-10-01,2023,Q4,10,GJ,Gujarat,4W,Toyota,1019
2023-10-01,2023,Q4,10,RJ,Rajasthan,2W,Hero,10976
2023-10-01,2023,Q4,10,RJ,Rajasthan,2W,Honda,8232
2023-10-01,2023,Q4,10,RJ,Rajasthan,2W,Bajaj,4116
2023-10-01,2023,Q4,10,RJ,Rajasthan,2W,TVS,4263
2023-10-01,2023,Q4,10,RJ,Rajasthan,2W,Yamaha,2450
2023-10-01,2023,Q4,10,RJ,Rajasthan,2W,Royal Enfield,1617
2023-10-01,2023,Q4,10,RJ,Rajasthan,3W,Bajaj,1543
2023-10-01,2023,Q4,10,RJ,Rajasthan,3W,TVS,1421
2023-10-01,2023,Q4,10,RJ,Rajasthan,3W,Mahindra,823
2023-10-01,2023,Q4,10,RJ,Rajasthan,3W,Piaggio,1205
2023-10-01,2023,Q4,10,RJ,Rajasthan,3W,Force Motors,627
2023-10-01,2023,Q4,10,RJ,Rajasthan,4W,Maruti Suzuki,6468
